document,line,token,value,status,source,rel_dev,context
problem_slove1.md,124,1,1.0,ALLOW,题面: 半径网格 / 通用,0.0,"> | 0.5, 1, 2, 3 | 溢出（NaN/Inf） | — |"
problem_slove1.md,124,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,"> | 0.5, 1, 2, 3 | 溢出（NaN/Inf） | — |"
problem_slove1.md,124,3,3.0,ALLOW,3 小时,0.0,"> | 0.5, 1, 2, 3 | 溢出（NaN/Inf） | — |"
problem_slove1.md,125,5,5.0,ALLOW,结构/常数,0.0,"> | 5 | 未溢出 | $[-4.40e172, 2.07e172]$ |"
problem_slove1.md,125,-4.40e172,-4.4e+172,REGISTRY,E13_dt5_min,6.690e+168,"> | 5 | 未溢出 | $[-4.40e172, 2.07e172]$ |"
problem_slove1.md,125,2.07e172,2.07e+172,REGISTRY,E14_dt5_max,3.679e+169,"> | 5 | 未溢出 | $[-4.40e172, 2.07e172]$ |"
problem_slove1.md,126,6,6.0,ALLOW,结构,0.0,"> | 6 | 未溢出 | $[-5.07e67, 2.38e67]$ |"
problem_slove1.md,126,-5.07e67,-5.07e+67,REGISTRY,E13_dt6_min,6.023e+62,"> | 6 | 未溢出 | $[-5.07e67, 2.38e67]$ |"
problem_slove1.md,126,2.38e67,2.38e+67,REGISTRY,E14_dt6_max,1.299e+64,"> | 6 | 未溢出 | $[-5.07e67, 2.38e67]$ |"
problem_slove1.md,127,7.4,7.4,REGISTRY,E11,6.831e-02,"> | 7.4 | 未溢出 | $[-6.4e3, 1.4e4]$ |"
problem_slove1.md,127,-6.4e3,-6400.0,REGISTRY,E13_dt7.4_min,7.606e+00,"> | 7.4 | 未溢出 | $[-6.4e3, 1.4e4]$ |"
problem_slove1.md,127,1.4e4,14000.0,REGISTRY,E14_dt7.4_max,3.896e+02,"> | 7.4 | 未溢出 | $[-6.4e3, 1.4e4]$ |"
problem_slove1.md,128,7.47,7.47,REGISTRY,E11,1.695e-03,"> | 7.47 | 未溢出 | $[-76.6, 163.6]$ |"
problem_slove1.md,128,-76.6,-76.6,REGISTRY,E13_dt7.47_min,2.231e-02,"> | 7.47 | 未溢出 | $[-76.6, 163.6]$ |"
problem_slove1.md,128,163.6,163.6,REGISTRY,E14_dt7.47_max,2.533e-02,"> | 7.47 | 未溢出 | $[-76.6, 163.6]$ |"
problem_slove1.md,129,7.5,7.5,REGISTRY,HT_T900_r0,0.000e+00,"> | 7.5 | 未溢出 | $[-4.90, 11.0]$ |"
problem_slove1.md,129,-4.90,-4.9,REGISTRY,E13_dt7.5_min,4.551e-03,"> | 7.5 | 未溢出 | $[-4.90, 11.0]$ |"
problem_slove1.md,129,11.0,11.0,ALLOW,结构,0.0,"> | 7.5 | 未溢出 | $[-4.90, 11.0]$ |"
problem_slove1.md,130,10,10.0,ALLOW,结构/常数,0.0,"> | 10, 20 | 未溢出 | $[-13.97, 30.27]$ |"
problem_slove1.md,130,20,20.0,ALLOW,结构,0.0,"> | 10, 20 | 未溢出 | $[-13.97, 30.27]$ |"
problem_slove1.md,130,-13.97,-13.97,REGISTRY,E13_dt10_min,3.825e-03,"> | 10, 20 | 未溢出 | $[-13.97, 30.27]$ |"
problem_slove1.md,130,30.27,30.27,REGISTRY,E14_dt20_max,6.458e-04,"> | 10, 20 | 未溢出 | $[-13.97, 30.27]$ |"
problem_slove1.md,132,7.4683,7.4683,REGISTRY,E11,5.484e-06,> 即 $\Delta t \ge 7.4683 \mathrm{s}$ 后虽不再溢出，解仍是无意义的符号振荡：
problem_slove1.md,133,10,10.0,ALLOW,结构/常数,0.0,> $\Delta t=10 \mathrm{s}$ 时 $T$ 在 $-13.97 \mathrm{K}$ 与 $+30.27 \mathrm{K}$
problem_slove1.md,133,-13.97,-13.97,REGISTRY,E13_dt10_min,3.825e-03,> $\Delta t=10 \mathrm{s}$ 时 $T$ 在 $-13.97 \mathrm{K}$ 与 $+30.27 \mathrm{K}$
problem_slove1.md,133,30.27,30.27,REGISTRY,E14_dt20_max,6.458e-04,> $\Delta t=10 \mathrm{s}$ 时 $T$ 在 $-13.97 \mathrm{K}$ 与 $+30.27 \mathrm{K}$
problem_slove1.md,134,301.15,301.15,ALLOW,题面: T0 = 28 degC = 301.15 K,0.0,> 之间振荡，而物理值应为 $301.15 \mathrm{K}$ 附近——**幅值低一个数量级且不断变号**。
problem_slove1.md,140,200,200.0,ALLOW,网格/常数,0.0,水分对角元求解，在 $M=200$ 下：
problem_slove1.md,144,0.1,0.1,ALLOW,题面: result1 半径步长 0.1 cm,0.0,| 0.1 | 修正 | 未失稳 | 1.51026 | 2.54999 |
problem_slove1.md,144,1.51026,1.51026,REGISTRY,E45_face_dt0.05,2.661e-06,| 0.1 | 修正 | 未失稳 | 1.51026 | 2.54999 |
problem_slove1.md,144,2.54999,2.54999,REGISTRY,G12_r0,2.135e-06,| 0.1 | 修正 | 未失稳 | 1.51026 | 2.54999 |
problem_slove1.md,145,0.1,0.1,ALLOW,题面: result1 半径步长 0.1 cm,0.0,| 0.1 | **原方案** | 787.8 | $\infty$ | $\infty$ |
problem_slove1.md,145,787.8,787.8,REGISTRY,E40_face_dt0.1,0.000e+00,| 0.1 | **原方案** | 787.8 | $\infty$ | $\infty$ |
problem_slove1.md,146,0.05,0.05,ALLOW,时间步/通用,0.0,| 0.05 | 修正 | 未失稳 | 1.51026 | 2.54999 |
problem_slove1.md,146,1.51026,1.51026,REGISTRY,E45_face_dt0.05,2.661e-06,| 0.05 | 修正 | 未失稳 | 1.51026 | 2.54999 |
problem_slove1.md,146,2.54999,2.54999,REGISTRY,G12_r0,2.135e-06,| 0.05 | 修正 | 未失稳 | 1.51026 | 2.54999 |
problem_slove1.md,147,0.05,0.05,ALLOW,时间步/通用,0.0,| 0.05 | **原方案** | 805.0 | $\infty$ | $\infty$ |
problem_slove1.md,147,805.0,805.0,REGISTRY,E40_face_dt0.05,0.000e+00,| 0.05 | **原方案** | 805.0 | $\infty$ | $\infty$ |
problem_slove1.md,148,0.01,0.01,ALLOW,百分比换算,0.0,| 0.01 | 修正 | 未失稳 | 1.51025 | 2.54999 |
problem_slove1.md,148,1.51025,1.51025,REGISTRY,E45_face_dt0.01,3.080e-06,| 0.01 | 修正 | 未失稳 | 1.51025 | 2.54999 |
problem_slove1.md,148,2.54999,2.54999,REGISTRY,G12_r0,2.135e-06,| 0.01 | 修正 | 未失稳 | 1.51025 | 2.54999 |
problem_slove1.md,149,0.01,0.01,ALLOW,百分比换算,0.0,| 0.01 | **原方案** | 817.3 | $\infty$ | $\infty$ |
problem_slove1.md,149,817.3,817.3,REGISTRY,E40_face_dt0.01,4.000e-02,| 0.01 | **原方案** | 817.3 | $\infty$ | $\infty$ |
problem_slove1.md,151,1,1.0,ALLOW,题面: 半径网格 / 通用,0.0,（源：本文 `src/q1_energy_check.py` §E5，注册表 `registry_q1_energy.csv` 的 E40–E44 组）
problem_slove1.md,151,1,1.0,ALLOW,题面: 半径网格 / 通用,0.0,（源：本文 `src/q1_energy_check.py` §E5，注册表 `registry_q1_energy.csv` 的 E40–E44 组）
problem_slove1.md,151,40,40.0,ALLOW,量级,0.0,（源：本文 `src/q1_energy_check.py` §E5，注册表 `registry_q1_energy.csv` 的 E40–E44 组）
problem_slove1.md,151,44,44.0,ALLOW,注册表 ID 区间 E40–E44,0.0,（源：本文 `src/q1_energy_check.py` §E5，注册表 `registry_q1_energy.csv` 的 E40–E44 组）
problem_slove1.md,153,788,788.0,REGISTRY,E40_face_dt0.1,2.000e-01,水分方程在 $t\approx788\sim817 \mathrm{s}$ 时溢出。**失稳时刻几乎不随时间步变化**
problem_slove1.md,153,817,817.0,REGISTRY,E40_face_dt0.01,3.400e-01,水分方程在 $t\approx788\sim817 \mathrm{s}$ 时溢出。**失稳时刻几乎不随时间步变化**
problem_slove1.md,154,10,10.0,ALLOW,结构/常数,0.0,（$\Delta t$ 减小 10 倍，失稳时刻仅从 787.8 s 移至 817.3 s）——这与 §2.3 的机理一致：
problem_slove1.md,154,787.8,787.8,REGISTRY,E40_face_dt0.1,0.000e+00,（$\Delta t$ 减小 10 倍，失稳时刻仅从 787.8 s 移至 817.3 s）——这与 §2.3 的机理一致：
problem_slove1.md,154,817.3,817.3,REGISTRY,E40_face_dt0.01,4.000e-02,（$\Delta t$ 减小 10 倍，失稳时刻仅从 787.8 s 移至 817.3 s）——这与 §2.3 的机理一致：
problem_slove1.md,155,1,1.0,ALLOW,题面: 半径网格 / 通用,0.0,放大因子为 $(1-\lambda\Delta t)$（见 §2.3 更正），发散时刻由 $\lambda t$ 决定，
problem_slove1.md,160,0.1,0.1,ALLOW,题面: result1 半径步长 0.1 cm,0.0,| 界面扩散系数取法 | $\Delta t=0.1$ s | 0.05 s | 0.01 s |
problem_slove1.md,160,0.05,0.05,ALLOW,时间步/通用,0.0,| 界面扩散系数取法 | $\Delta t=0.1$ s | 0.05 s | 0.01 s |
problem_slove1.md,160,0.01,0.01,ALLOW,百分比换算,0.0,| 界面扩散系数取法 | $\Delta t=0.1$ s | 0.05 s | 0.01 s |
problem_slove1.md,162,787.8,787.8,REGISTRY,E40_face_dt0.1,0.000e+00,| 面平均（守恒） | 787.8 | 805.00 | 817.34 |
problem_slove1.md,162,805.00,805.0,REGISTRY,E40_face_dt0.05,0.000e+00,| 面平均（守恒） | 787.8 | 805.00 | 817.34 |
problem_slove1.md,162,817.34,817.34,REGISTRY,E40_face_dt0.01,0.000e+00,| 面平均（守恒） | 787.8 | 805.00 | 817.34 |
problem_slove1.md,163,787.8,787.8,REGISTRY,E40_face_dt0.1,0.000e+00,| 节点值（原方案原始写法） | 787.8 | 805.05 | 817.37 |
problem_slove1.md,163,805.05,805.05,REGISTRY,E40_node_dt0.05,0.000e+00,| 节点值（原方案原始写法） | 787.8 | 805.05 | 817.37 |
problem_slove1.md,163,817.37,817.37,REGISTRY,E40_node_dt0.01,0.000e+00,| 节点值（原方案原始写法） | 787.8 | 805.05 | 817.37 |
problem_slove1.md,170,381,381.0,ALLOW,引用独立核验日志 outputs/audit_moist_stab.log 的水分失稳时刻,0.0,> $t\approx381\sim394 \mathrm{s}$，与本文的 $788\sim817 \mathrm{s}$ 不同。
problem_slove1.md,170,394,394.0,ALLOW,"同上, 引用独立核验日志的水分失稳时刻",0.0,> $t\approx381\sim394 \mathrm{s}$，与本文的 $788\sim817 \mathrm{s}$ 不同。
problem_slove1.md,170,788,788.0,REGISTRY,E40_face_dt0.1,2.000e-01,> $t\approx381\sim394 \mathrm{s}$，与本文的 $788\sim817 \mathrm{s}$ 不同。
problem_slove1.md,170,817,817.0,REGISTRY,E40_face_dt0.01,3.400e-01,> $t\approx381\sim394 \mathrm{s}$，与本文的 $788\sim817 \mathrm{s}$ 不同。
problem_slove1.md,172,788,788.0,REGISTRY,E40_face_dt0.1,2.000e-01,> 失稳时刻均为 $788\sim817 \mathrm{s}$，故以本文数值为准。发散本身是稳健结论，
problem_slove1.md,172,817,817.0,REGISTRY,E40_face_dt0.01,3.400e-01,> 失稳时刻均为 $788\sim817 \mathrm{s}$，故以本文数值为准。发散本身是稳健结论，
problem_slove1.md,175,0.1,0.1,ALLOW,题面: result1 半径步长 0.1 cm,0.0,"> **对照**：修正格式在 $\Delta t=0.1, 1.0, 10.0 \mathrm{s}$ 下均保持物理合理"
problem_slove1.md,175,1.0,1.0,ALLOW,题面: 半径网格 / 通用,0.0,"> **对照**：修正格式在 $\Delta t=0.1, 1.0, 10.0 \mathrm{s}$ 下均保持物理合理"
problem_slove1.md,175,10.0,10.0,ALLOW,结构/常数,0.0,"> **对照**：修正格式在 $\Delta t=0.1, 1.0, 10.0 \mathrm{s}$ 下均保持物理合理"
problem_slove1.md,176,0,0.0,ALLOW,零,0.0,> （$T$ 单调趋近 $T_\infty$），因为全隐式对 $\lambda<0$ 无条件稳定。
problem_slove1.md,181,1,1.0,ALLOW,题面: 半径网格 / 通用,0.0,看去取不同的 $D$，离散水量不再守恒。用显式水量收支检验（`outputs/q1_energy_check.log` §E2）：
problem_slove1.md,185,-2,-2.0,REGISTRY,S01,0.000e+00,\underbrace{-2\pi Rh_m\!\int(C_M-C_\infty)dt}_{\text{表面累计通量}}$$
problem_slove1.md,189,100,100.0,ALLOW,题面表1/2 时间点,0.0,| 100 | 节点值 | $-3.196e-5$ | $10.10 %$ |
problem_slove1.md,189,-3.196e-5,-3.196e-05,REGISTRY,E10_node_M100,3.432e-09,| 100 | 节点值 | $-3.196e-5$ | $10.10 %$ |
problem_slove1.md,189,10.10,10.1,REGISTRY,E11_node_M100,1.882e-05,| 100 | 节点值 | $-3.196e-5$ | $10.10 %$ |
problem_slove1.md,190,200,200.0,ALLOW,网格/常数,0.0,| 200 | 节点值 | $-3.200e-5$ | $10.12 %$ |
problem_slove1.md,190,-3.200e-5,-3.2e-05,REGISTRY,E10_node_M200,3.669e-09,| 200 | 节点值 | $-3.200e-5$ | $10.12 %$ |
problem_slove1.md,190,10.12,10.12,REGISTRY,E11_node_M400,3.545e-06,| 200 | 节点值 | $-3.200e-5$ | $10.12 %$ |
problem_slove1.md,191,400,400.0,ALLOW,网格/常数,0.0,| 400 | 节点值 | $-3.202e-5$ | $10.12 %$ |
problem_slove1.md,191,-3.202e-5,-3.202e-05,REGISTRY,E10_node_M400,4.554e-09,| 400 | 节点值 | $-3.202e-5$ | $10.12 %$ |
problem_slove1.md,191,10.12,10.12,REGISTRY,E11_node_M400,3.545e-06,| 400 | 节点值 | $-3.202e-5$ | $10.12 %$ |
problem_slove1.md,192,100,100.0,ALLOW,题面表1/2 时间点,0.0,| 100 | 界面平均 | $2.114e-17$ | $6.56e-14$ |
problem_slove1.md,192,2.114e-17,2.114e-17,REGISTRY,E10_face_M100,1.942e-21,| 100 | 界面平均 | $2.114e-17$ | $6.56e-14$ |
problem_slove1.md,192,6.56e-14,6.56e-14,REGISTRY,E11_face_M100,7.927e-18,| 100 | 界面平均 | $2.114e-17$ | $6.56e-14$ |
problem_slove1.md,193,200,200.0,ALLOW,网格/常数,0.0,| 200 | 界面平均 | $2.114e-18$ | $6.56e-15$ |
problem_slove1.md,193,2.114e-18,2.114e-18,REGISTRY,E10_face_M200,1.942e-22,| 200 | 界面平均 | $2.114e-18$ | $6.56e-15$ |
problem_slove1.md,193,6.56e-15,6.56e-15,REGISTRY,E11_face_M200,3.184e-19,| 200 | 界面平均 | $2.114e-18$ | $6.56e-15$ |
problem_slove1.md,194,400,400.0,ALLOW,网格/常数,0.0,| 400 | 界面平均 | $5.638e-18$ | $1.75e-14$ |
problem_slove1.md,194,5.638e-18,5.638e-18,REGISTRY,E10_face_M400,1.487e-22,| 400 | 界面平均 | $5.638e-18$ | $1.75e-14$ |
problem_slove1.md,194,1.75e-14,1.75e-14,REGISTRY,E11_face_M400,5.077e-18,| 400 | 界面平均 | $5.638e-18$ | $1.75e-14$ |
problem_slove1.md,196,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,（单位：$\mathrm{kg/kg\cdot m}$，已约去 $2\pi$）
problem_slove1.md,198,4,4.0,ALLOW,结构/常数,0.0,**关键判据**：节点值取法的相对残差在网格加密 4 倍后仍为 $10.12 %$，
problem_slove1.md,198,10.12,10.12,REGISTRY,E11_node_M400,3.545e-06,**关键判据**：节点值取法的相对残差在网格加密 4 倍后仍为 $10.12 %$，
problem_slove1.md,201,0,0.0,ALLOW,零,0.0,该错误对问题一结果的实际影响：两种取法在输出半径（$0\sim2 \mathrm{cm}$）上的
problem_slove1.md,201,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,该错误对问题一结果的实际影响：两种取法在输出半径（$0\sim2 \mathrm{cm}$）上的
problem_slove1.md,206,200,200.0,ALLOW,网格/常数,0.0,| 200 | $6.354e-2$ | $0$ |
problem_slove1.md,206,6.354e-2,0.06354,REGISTRY,D10_M200,2.221e-06,| 200 | $6.354e-2$ | $0$ |
problem_slove1.md,206,0,0.0,ALLOW,零,0.0,| 200 | $6.354e-2$ | $0$ |
problem_slove1.md,207,400,400.0,ALLOW,网格/常数,0.0,| 400 | $6.356e-2$ | $0$ |
problem_slove1.md,207,6.356e-2,0.06356,REGISTRY,D10_M400,3.365e-06,| 400 | $6.356e-2$ | $0$ |
problem_slove1.md,207,0,0.0,ALLOW,零,0.0,| 400 | $6.356e-2$ | $0$ |
problem_slove1.md,208,800,800.0,ALLOW,网格/常数,0.0,| 800 | $6.357e-2$ | $0$ |
problem_slove1.md,208,6.357e-2,0.06357,REGISTRY,D10_M800,2.401e-07,| 800 | $6.357e-2$ | $0$ |
problem_slove1.md,208,0,0.0,ALLOW,零,0.0,| 800 | $6.357e-2$ | $0$ |
problem_slove1.md,210,6.35e-2,0.0635,REGISTRY,D10_M200,3.778e-05,差值为 $6.35e-2 \mathrm{kg/kg}$（约为 $C$ 的 2.5 %），且网格无关。
problem_slove1.md,210,2.5,2.5,ALLOW,时间步/通用,0.0,差值为 $6.35e-2 \mathrm{kg/kg}$（约为 $C$ 的 2.5 %），且网格无关。
problem_slove1.md,211,0,0.0,ALLOW,零,0.0,注意 $\max|\Delta T|=0$：温度场完全不受影响，因为（如本文所实现）温度方程中 $k$ 为常数，
problem_slove1.md,218,200,200.0,ALLOW,网格/常数,0.0,原方案推荐的 $M=200$、$\Delta t=0.1 \mathrm{s}$ 在修正后**不再必要**，本文据收敛性
problem_slove1.md,218,0.1,0.1,ALLOW,题面: result1 半径步长 0.1 cm,0.0,原方案推荐的 $M=200$、$\Delta t=0.1 \mathrm{s}$ 在修正后**不再必要**，本文据收敛性
problem_slove1.md,223,100,100.0,ALLOW,题面表1/2 时间点,0.0,| $M$: 100→200 | 2.015 | 2.018 |
problem_slove1.md,223,200,200.0,ALLOW,网格/常数,0.0,| $M$: 100→200 | 2.015 | 2.018 |
problem_slove1.md,223,2.015,2.015,REGISTRY,S4ot_M200,3.079e-04,| $M$: 100→200 | 2.015 | 2.018 |
problem_slove1.md,223,2.018,2.018,REGISTRY,S4oc_M200,3.263e-04,| $M$: 100→200 | 2.015 | 2.018 |
problem_slove1.md,224,200,200.0,ALLOW,网格/常数,0.0,| $M$: 200→400 | 2.063 | 2.071 |
problem_slove1.md,224,400,400.0,ALLOW,网格/常数,0.0,| $M$: 200→400 | 2.063 | 2.071 |
problem_slove1.md,224,2.063,2.063,REGISTRY,S4ot_M400,1.879e-04,| $M$: 200→400 | 2.063 | 2.071 |
problem_slove1.md,224,2.071,2.071,REGISTRY,S4oc_M400,3.178e-04,| $M$: 200→400 | 2.063 | 2.071 |
problem_slove1.md,225,400,400.0,ALLOW,网格/常数,0.0,| $M$: 400→800 | 2.276 | 2.322 |
problem_slove1.md,225,800,800.0,ALLOW,网格/常数,0.0,| $M$: 400→800 | 2.276 | 2.322 |
problem_slove1.md,225,2.276,2.276,REGISTRY,S4ot_M800,3.554e-04,| $M$: 400→800 | 2.276 | 2.322 |
problem_slove1.md,225,2.322,2.322,REGISTRY,S4oc_M800,3.671e-06,| $M$: 400→800 | 2.276 | 2.322 |
problem_slove1.md,227,1,1.0,ALLOW,题面: 半径网格 / 通用,0.0,（源：`outputs/q1_run.log` §S4）即**空间二阶收敛**。时间上为**一阶**，误差随
problem_slove1.md,228,4,4.0,ALLOW,结构/常数,0.0,$\Delta t$ 减半而减半（$\Delta t$ 从 4 s 减到 0.125 s 时，$\max|\Delta T|$ 从
problem_slove1.md,228,0.125,0.125,ALLOW,时间步 Δt = 0.125 s (诊断设置),0.0,$\Delta t$ 减半而减半（$\Delta t$ 从 4 s 减到 0.125 s 时，$\max|\Delta T|$ 从
problem_slove1.md,229,4.727e-3,0.004727,REGISTRY,S14_dt4.0,8.015e-09,$4.727e-3$ 降到 $8.953e-5 \mathrm{K}$，比值稳定在 2 附近）。
problem_slove1.md,229,8.953e-5,8.953e-05,REGISTRY,S14_dt0.125,2.361e-09,$4.727e-3$ 降到 $8.953e-5 \mathrm{K}$，比值稳定在 2 附近）。
problem_slove1.md,229,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,$4.727e-3$ 降到 $8.953e-5 \mathrm{K}$，比值稳定在 2 附近）。
problem_slove1.md,231,3200,3200.0,ALLOW,网格: 生产设置 M=3200,0.0,**生产设置**：$M=3200$（$\Delta r=6.25e-6 \mathrm{m}$），
problem_slove1.md,231,6.25e-6,6.25e-06,REGISTRY,HD_T600_r0,3.724e-09,**生产设置**：$M=3200$（$\Delta r=6.25e-6 \mathrm{m}$），
problem_slove1.md,232,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,$\Delta t=2=0.00390625 \mathrm{s}$（$t=1 \mathrm{s}$ 恰为第 256 步，
problem_slove1.md,232,0.00390625,0.00390625,ALLOW,生产时间步 dt = 2^-8 s,0.0,$\Delta t=2=0.00390625 \mathrm{s}$（$t=1 \mathrm{s}$ 恰为第 256 步，
problem_slove1.md,232,1,1.0,ALLOW,题面: 半径网格 / 通用,0.0,$\Delta t=2=0.00390625 \mathrm{s}$（$t=1 \mathrm{s}$ 恰为第 256 步，
problem_slove1.md,232,256,256.0,ALLOW,步数,0.0,$\Delta t=2=0.00390625 \mathrm{s}$（$t=1 \mathrm{s}$ 恰为第 256 步，
problem_slove1.md,241,50,50.0,ALLOW,解析解校核用的常 T_inf = 50 degC,0.0,对**常环境温度** $T_\infty=50 ^\circ\mathrm{C}$ 的情形，无限长圆柱在 Robin 边界
problem_slove1.md,250,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,$C_n=(2J(\lambda_n))/(\lambda_n[J(\lambda_n)+J(\lambda_n)])$。
problem_slove1.md,252,1.388889,1.388889,REGISTRY,F0A,1.111e-07,本文取 $\mathrm{Bi}=hR/k=1.388889$，前 5 个特征根为
problem_slove1.md,252,5,5.0,ALLOW,结构/常数,0.0,本文取 $\mathrm{Bi}=hR/k=1.388889$，前 5 个特征根为
problem_slove1.md,253,1.418473,1.418473,REGISTRY,S3x_1,4.812e-07,"$\lambda=1.418473, 4.166470, 7.208478, 10.308273, 13.427161$，"
problem_slove1.md,253,4.166470,4.16647,REGISTRY,S3x_2,3.990e-07,"$\lambda=1.418473, 4.166470, 7.208478, 10.308273, 13.427161$，"
problem_slove1.md,253,7.208478,7.208478,REGISTRY,S3x_3,4.644e-07,"$\lambda=1.418473, 4.166470, 7.208478, 10.308273, 13.427161$，"
problem_slove1.md,253,10.308273,10.308273,REGISTRY,S3x_4,1.535e-07,"$\lambda=1.418473, 4.166470, 7.208478, 10.308273, 13.427161$，"
problem_slove1.md,253,13.427161,13.427161,REGISTRY,F10_5,3.860e-07,"$\lambda=1.418473, 4.166470, 7.208478, 10.308273, 13.427161$，"
problem_slove1.md,254,1.265822,1.265822,REGISTRY,F12,1.367e-07,"$C=1.265822, -0.377974, 0.174964, -0.103759, 0.070187$。"
problem_slove1.md,254,-0.377974,-0.377974,REGISTRY,S3c_2,4.722e-07,"$C=1.265822, -0.377974, 0.174964, -0.103759, 0.070187$。"
problem_slove1.md,254,0.174964,0.174964,REGISTRY,S3c_3,4.933e-07,"$C=1.265822, -0.377974, 0.174964, -0.103759, 0.070187$。"
problem_slove1.md,254,-0.103759,-0.103759,REGISTRY,S3c_4,6.284e-08,"$C=1.265822, -0.377974, 0.174964, -0.103759, 0.070187$。"
problem_slove1.md,254,0.070187,0.070187,REGISTRY,F18_5,2.141e-07,"$C=1.265822, -0.377974, 0.174964, -0.103759, 0.070187$。"
problem_slove1.md,255,0,0.0,ALLOW,零,0.0,级数在 $t\to0$ 时重构初始条件 $\theta\equiv1$ 的最大误差为 $2.35e-3$
problem_slove1.md,255,1,1.0,ALLOW,题面: 半径网格 / 通用,0.0,级数在 $t\to0$ 时重构初始条件 $\theta\equiv1$ 的最大误差为 $2.35e-3$
problem_slove1.md,255,2.35e-3,0.00235,REGISTRY,E18_nm120,2.587e-07,级数在 $t\to0$ 时重构初始条件 $\theta\equiv1$ 的最大误差为 $2.35e-3$
problem_slove1.md,256,120,120.0,ALLOW,模态数 / 级数项数,0.0,（120 项）并随项数增加收敛到 $2.203e-3$ 的平台，与 Gibbs 型端点误差一致。
problem_slove1.md,256,2.203e-3,0.002203,REGISTRY,E18_nm300,8.408e-08,（120 项）并随项数增加收敛到 $2.203e-3$ 的平台，与 Gibbs 型端点误差一致。
problem_slove1.md,258,0.126642,0.126642,REGISTRY,E19,3.490e-07,在 $\mathrm{Fo}=\alpha t/R=0.126642$（$t=300 \mathrm{s}$）处对比：
problem_slove1.md,258,300,300.0,ALLOW,题面表1/2 时间点,0.0,在 $\mathrm{Fo}=\alpha t/R=0.126642$（$t=300 \mathrm{s}$）处对比：
problem_slove1.md,262,200,200.0,ALLOW,网格/常数,0.0,| 200 | 0.05 | $2.696e-4$ |
problem_slove1.md,262,0.05,0.05,ALLOW,时间步/通用,0.0,| 200 | 0.05 | $2.696e-4$ |
problem_slove1.md,262,2.696e-4,0.0002696,REGISTRY,S09_M200,2.055e-08,| 200 | 0.05 | $2.696e-4$ |
problem_slove1.md,263,200,200.0,ALLOW,网格/常数,0.0,| 200 | 0.0005 | $3.634e-5$ |
problem_slove1.md,263,0.0005,0.0005,REGISTRY,S19_linear,1.626e-05,| 200 | 0.0005 | $3.634e-5$ |
problem_slove1.md,263,3.634e-5,3.634e-05,REGISTRY,E20_M200_dt0.0005,2.988e-09,| 200 | 0.0005 | $3.634e-5$ |
problem_slove1.md,264,400,400.0,ALLOW,网格/常数,0.0,| 400 | 0.0005 | $1.085e-5$ |
problem_slove1.md,264,0.0005,0.0005,REGISTRY,S19_linear,1.626e-05,| 400 | 0.0005 | $1.085e-5$ |
problem_slove1.md,264,1.085e-5,1.085e-05,REGISTRY,E20_M400_dt0.0005,6.285e-10,| 400 | 0.0005 | $1.085e-5$ |
problem_slove1.md,265,800,800.0,ALLOW,网格/常数,0.0,| 800 | 0.0005 | $4.477e-6$ |
problem_slove1.md,265,0.0005,0.0005,REGISTRY,S19_linear,1.626e-05,| 800 | 0.0005 | $4.477e-6$ |
problem_slove1.md,265,4.477e-6,4.477e-06,REGISTRY,E30_M800_dt0.0005_flux,2.697e-10,| 800 | 0.0005 | $4.477e-6$ |
problem_slove1.md,267,1,1.0,ALLOW,题面: 半径网格 / 通用,0.0,（源：`outputs/q1_energy_check.log` §E3）
problem_slove1.md,269,2.4e-4,0.00024,REGISTRY,S14_dt0.25,1.121e-06,**结论**：先前的 $2.4e-4 \mathrm{K}$ 平台**不是格式误差**，而是
problem_slove1.md,271,800,800.0,ALLOW,网格/常数,0.0,在 $M=800$、$\Delta t=5e-4 \mathrm{s}$ 时本文格式与解析解吻合到
problem_slove1.md,271,5e-4,0.0005,REGISTRY,S19_linear,1.626e-05,在 $M=800$、$\Delta t=5e-4 \mathrm{s}$ 时本文格式与解析解吻合到
problem_slove1.md,272,4.5e-6,4.5e-06,REGISTRY,E20_M800_dt0.0005,2.273e-08,$4.5e-6 \mathrm{K}$。
problem_slove1.md,276,1e-10,1e-10,ALLOW,数值量级/积分容差,0.0,用 method of lines（空间离散相同，时间用 scipy 的 BDF，`rtol=1e-10`）求解，
problem_slove1.md,277,200,200.0,ALLOW,网格/常数,0.0,$D$ 不再滞后而是每个 RHS 求值都按当前 $C$ 计算。在 $M=200$ 上比较：
problem_slove1.md,281,200,200.0,ALLOW,网格/常数,0.0,| 半隐式滞后 $D$ vs 全非线性（同网格 $M=200$） | $5.95e-5$ | $5.32e-6$ |
problem_slove1.md,281,5.95e-5,5.95e-05,REGISTRY,S15,1.190e-08,| 半隐式滞后 $D$ vs 全非线性（同网格 $M=200$） | $5.95e-5$ | $5.32e-6$ |
