document,line,token,value,status,source,rel_dev,context
problem2_slove.md,537,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,| 时间步长 $\Delta t$ | **1/64 s = 0.015625 s** | 整除 1 s（每 64 步输出一次）；由   的时间收敛性确定 |
problem2_slove.md,537,64,64.0,ALLOW,1/64 s 的时间步分母,0.0,| 时间步长 $\Delta t$ | **1/64 s = 0.015625 s** | 整除 1 s（每 64 步输出一次）；由   的时间收敛性确定 |
problem2_slove.md,537,0.015625,0.015625,ALLOW,dt = 2^-6 s,0.0,| 时间步长 $\Delta t$ | **1/64 s = 0.015625 s** | 整除 1 s（每 64 步输出一次）；由   的时间收敛性确定 |
problem2_slove.md,537,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,| 时间步长 $\Delta t$ | **1/64 s = 0.015625 s** | 整除 1 s（每 64 步输出一次）；由   的时间收敛性确定 |
problem2_slove.md,537,64,64.0,ALLOW,1/64 s 的时间步分母,0.0,| 时间步长 $\Delta t$ | **1/64 s = 0.015625 s** | 整除 1 s（每 64 步输出一次）；由   的时间收敛性确定 |
problem2_slove.md,538,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,| 输出采样 | 每 1 s，21 个半径 | 题面要求 |
problem2_slove.md,538,21,21.0,ALLOW,result2 半径列数,0.0,| 输出采样 | 每 1 s，21 个半径 | 题面要求 |
problem2_slove.md,539,10800,10800.0,ALLOW,题面表3/4 时间点 3 h,0.0,| 总时长 | 10800 s（$3 \mathrm h$） | 题面要求 |
problem2_slove.md,539,3,3.0,ALLOW,3 h,0.0,| 总时长 | 10800 s（$3 \mathrm h$） | 题面要求 |
problem2_slove.md,540,10800,10800.0,ALLOW,题面表3/4 时间点 3 h,0.0,| 总步数 | $10800x64=691200$ | — |
problem2_slove.md,540,64,64.0,ALLOW,1/64 s 的时间步分母,0.0,| 总步数 | $10800x64=691200$ | — |
problem2_slove.md,540,691200,691200.0,REGISTRY,P00_nsteps,0.000e+00,| 总步数 | $10800x64=691200$ | — |
problem2_slove.md,542,800,800.0,ALLOW,网格数 M=800,0.0,> **一致性问题（已修）**：本节原先写作 $M=800$、$\Delta t=1/32 \mathrm s$，
problem2_slove.md,542,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,> **一致性问题（已修）**：本节原先写作 $M=800$、$\Delta t=1/32 \mathrm s$，
problem2_slove.md,542,32,32.0,ALLOW,结构,0.0,> **一致性问题（已修）**：本节原先写作 $M=800$、$\Delta t=1/32 \mathrm s$，
problem2_slove.md,543,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,> 而  、  与实际交付的 `result2.xlsx` 用的是 $M=1600$、$\Delta t=1/64 \mathrm s$。
problem2_slove.md,543,1600,1600.0,ALLOW,网格数 M=1600,0.0,> 而  、  与实际交付的 `result2.xlsx` 用的是 $M=1600$、$\Delta t=1/64 \mathrm s$。
problem2_slove.md,543,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,> 而  、  与实际交付的 `result2.xlsx` 用的是 $M=1600$、$\Delta t=1/64 \mathrm s$。
problem2_slove.md,543,64,64.0,ALLOW,1/64 s 的时间步分母,0.0,> 而  、  与实际交付的 `result2.xlsx` 用的是 $M=1600$、$\Delta t=1/64 \mathrm s$。
problem2_slove.md,545,13.8360,13.836,REGISTRY,D_JTdiag_M1600_dt0.03125,2.651e-07,> 另外   中 $13.8360$ 那个对角元是 $M=1600$、$\Delta t=1/32 \mathrm s$ 的值
problem2_slove.md,545,1600,1600.0,ALLOW,网格数 M=1600,0.0,> 另外   中 $13.8360$ 那个对角元是 $M=1600$、$\Delta t=1/32 \mathrm s$ 的值
problem2_slove.md,545,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,> 另外   中 $13.8360$ 那个对角元是 $M=1600$、$\Delta t=1/32 \mathrm s$ 的值
problem2_slove.md,545,32,32.0,ALLOW,结构,0.0,> 另外   中 $13.8360$ 那个对角元是 $M=1600$、$\Delta t=1/32 \mathrm s$ 的值
problem2_slove.md,548,7,7.0,ALLOW,结构,0.0,"**线性代数**：Jacobian 每行至多 7 个非零元（带宽 $(3,3)$），用 LAPACK 带状求解器，"
problem2_slove.md,548,3,3.0,ALLOW,3 h,0.0,"**线性代数**：Jacobian 每行至多 7 个非零元（带宽 $(3,3)$），用 LAPACK 带状求解器，"
problem2_slove.md,548,3,3.0,ALLOW,3 h,0.0,"**线性代数**：Jacobian 每行至多 7 个非零元（带宽 $(3,3)$），用 LAPACK 带状求解器，"
problem2_slove.md,549,3,3.0,ALLOW,3 h,0.0,复杂度 $O(M)$；每步 Newton 平均 3 次迭代。
problem2_slove.md,557,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,验证由 `src/q2_verify.py`（V0–V11）、`src/q2_energy_algebra.py`、
problem2_slove.md,557,0,0.0,ALLOW,零,0.0,验证由 `src/q2_verify.py`（V0–V11）、`src/q2_energy_algebra.py`、
problem2_slove.md,557,11,11.0,ALLOW,结构,0.0,验证由 `src/q2_verify.py`（V0–V11）、`src/q2_energy_algebra.py`、
problem2_slove.md,557,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,验证由 `src/q2_verify.py`（V0–V11）、`src/q2_energy_algebra.py`、
problem2_slove.md,558,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,`src/q2_center_node.py`、`src/q2_moist_diag.py`、`src/q2_app2_vs_app3.py` 执行，
problem2_slove.md,558,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,`src/q2_center_node.py`、`src/q2_moist_diag.py`、`src/q2_app2_vs_app3.py` 执行，
problem2_slove.md,558,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,`src/q2_center_node.py`、`src/q2_moist_diag.py`、`src/q2_app2_vs_app3.py` 执行，
problem2_slove.md,558,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,`src/q2_center_node.py`、`src/q2_moist_diag.py`、`src/q2_app2_vs_app3.py` 执行，
problem2_slove.md,558,3,3.0,ALLOW,3 h,0.0,`src/q2_center_node.py`、`src/q2_moist_diag.py`、`src/q2_app2_vs_app3.py` 执行，
problem2_slove.md,559,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,数字全部落在 `outputs/registry_q2_*.csv`。
problem2_slove.md,565,4,4.0,ALLOW,结构/常数,0.0,| $M$ | 与 $\Delta r(r+4r_i+r)/6$ 的相对偏差 | 与 $\Delta rr_i$ 的相对偏差 |
problem2_slove.md,565,6,6.0,ALLOW,结构: 表格行数,0.0,| $M$ | 与 $\Delta r(r+4r_i+r)/6$ 的相对偏差 | 与 $\Delta rr_i$ 的相对偏差 |
problem2_slove.md,567,100,100.0,ALLOW,题面表1/2 时间点,0.0,| 100 | $2.139e-16$ | $0$（精确） |
problem2_slove.md,567,2.139e-16,2.139e-16,REGISTRY,V12_mass_rowsum_M100,2.791e-21,| 100 | $2.139e-16$ | $0$（精确） |
problem2_slove.md,567,0,0.0,ALLOW,零,0.0,| 100 | $2.139e-16$ | $0$（精确） |
problem2_slove.md,568,3200,3200.0,ALLOW,网格数 M=3200,0.0,| 3200 | $2.118e-16$ | $0$（精确） |
problem2_slove.md,568,2.118e-16,2.118e-16,REGISTRY,V12_mass_rowsum_M3200,2.443e-20,| 3200 | $2.118e-16$ | $0$（精确） |
problem2_slove.md,568,0,0.0,ALLOW,零,0.0,| 3200 | $2.118e-16$ | $0$（精确） |
problem2_slove.md,570,10,10.0,ALLOW,结构,0.0,两条恒等式在机器精度内成立，确认式 (10) 的实现正确。
problem2_slove.md,572,12,12.0,ALLOW,网格数 M=12 (Jacobian 校核),0.0,**(b) 解析 Jacobian vs 中心差分。** 对 $M=12$ 的密矩阵逐元比较，最大相对偏差：
problem2_slove.md,576,2.250e-7,2.25e-07,REGISTRY,V12_jac_default,2.540e-11,| 默认（$H(T)$，$\rho c_p\partial_tT$） | $2.250e-7$ |
problem2_slove.md,577,0,0.0,ALLOW,零,0.0,| $H=0$ | $2.250e-7$ |
problem2_slove.md,577,2.250e-7,2.25e-07,REGISTRY,V12_jac_default,2.540e-11,| $H=0$ | $2.250e-7$ |
problem2_slove.md,578,2.250e-7,2.25e-07,REGISTRY,V12_jac_default,2.540e-11,| $H=$ 常数 | $2.250e-7$ |
problem2_slove.md,579,5.538e-9,5.538e-09,REGISTRY,V12_jac_conserv,4.144e-13,| 守恒形式 $\partial_t(\rho c_pT)$ | $5.538e-9$ |
problem2_slove.md,580,2.250e-7,2.25e-07,REGISTRY,V12_jac_default,2.540e-11,| `halfcv` 边界积分 | $2.250e-7$ |
problem2_slove.md,581,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,| 附录 2 物性 | $2.245e-7$ |
problem2_slove.md,581,2.245e-7,2.245e-07,REGISTRY,V12_jac_app2,4.435e-11,| 附录 2 物性 | $2.245e-7$ |
problem2_slove.md,582,2.246e-7,2.246e-07,REGISTRY,V12_jac_frozen,3.734e-12,| 系数冻结（准 Newton / Picard） | $2.246e-7$ |
problem2_slove.md,586,9.667e-2,0.09667,ALLOW,已修正的历史值: 系数冻结分支 Jacobian 的旧偏差 (见 problem2_slove.md 修正记录),0.0,> **修正记录（本次）**：「系数冻结」这一行原先报出的偏差是 $9.667e-2$，
problem2_slove.md,594,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,> 而仍然收敛。已在 `q2_solve.py` 中把该项移入非冻结分支，偏差随之回到
problem2_slove.md,595,2.246e-7,2.246e-07,REGISTRY,V12_jac_frozen,3.734e-12,> $2.246e-7$ 的截断误差量级。**教训**：当一个变体的核验偏差比同类变体大
problem2_slove.md,599,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,（附录 2 物性 $+$ 精确半控制体 $+$ 系数冻结 $+$ 关闭蒸发）：
problem2_slove.md,601,3.797e-10,3.797e-10,REGISTRY,V0_T,4.281e-14,"$$\max\lvert\Delta T\rvert=3.797e-10 \mathrm K,"
problem2_slove.md,602,2.513e-12,2.513e-12,REGISTRY,V0_C,1.008e-16,\max\lvert\Delta C\rvert=2.513e-12 \mathrm{kg/kg}
problem2_slove.md,603,100,100.0,ALLOW,题面表1/2 时间点,0.0,"(M=100, \Delta t=0.01 \mathrm s, t=600 \mathrm s)$$"
problem2_slove.md,603,0.01,0.01,ALLOW,dt=0.01 s,0.0,"(M=100, \Delta t=0.01 \mathrm s, t=600 \mathrm s)$$"
problem2_slove.md,603,600,600.0,ALLOW,题面表1/2 时间点,0.0,"(M=100, \Delta t=0.01 \mathrm s, t=600 \mathrm s)$$"
problem2_slove.md,609,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,**(a) 空间收敛（固定 $\Delta t=1/32 \mathrm s$，$t=10800 \mathrm s$）**
problem2_slove.md,609,32,32.0,ALLOW,结构,0.0,**(a) 空间收敛（固定 $\Delta t=1/32 \mathrm s$，$t=10800 \mathrm s$）**
problem2_slove.md,609,10800,10800.0,ALLOW,题面表3/4 时间点 3 h,0.0,**(a) 空间收敛（固定 $\Delta t=1/32 \mathrm s$，$t=10800 \mathrm s$）**
problem2_slove.md,613,200,200.0,ALLOW,网格数 M=200,0.0,| $M=200\to400$ | $6.7285e-5$ | — | $3.2310e-3$ | — |
problem2_slove.md,613,400,400.0,ALLOW,网格数 M=400,0.0,| $M=200\to400$ | $6.7285e-5$ | — | $3.2310e-3$ | — |
problem2_slove.md,613,6.7285e-5,6.7285e-05,REGISTRY,V1_T_200_400,1.705e-10,| $M=200\to400$ | $6.7285e-5$ | — | $3.2310e-3$ | — |
problem2_slove.md,613,3.2310e-3,0.003231,REGISTRY,V1_C_200_400,3.572e-08,| $M=200\to400$ | $6.7285e-5$ | — | $3.2310e-3$ | — |
problem2_slove.md,614,400,400.0,ALLOW,网格数 M=400,0.0,| $M=400\to800$ | $1.8586e-5$ | **3.6202** | $6.6033e-4$ | **4.8931** |
problem2_slove.md,614,800,800.0,ALLOW,网格数 M=800,0.0,| $M=400\to800$ | $1.8586e-5$ | **3.6202** | $6.6033e-4$ | **4.8931** |
problem2_slove.md,614,1.8586e-5,1.8586e-05,REGISTRY,V1_T_400_800,1.882e-10,| $M=400\to800$ | $1.8586e-5$ | **3.6202** | $6.6033e-4$ | **4.8931** |
problem2_slove.md,614,3.6202,3.6202,REGISTRY,V1_ratio_T_400_800,2.948e-05,| $M=400\to800$ | $1.8586e-5$ | **3.6202** | $6.6033e-4$ | **4.8931** |
problem2_slove.md,614,6.6033e-4,0.00066033,REGISTRY,V1_C_400_800,3.304e-09,| $M=400\to800$ | $1.8586e-5$ | **3.6202** | $6.6033e-4$ | **4.8931** |
problem2_slove.md,614,4.8931,4.8931,REGISTRY,V1_ratio_C_400_800,1.338e-05,| $M=400\to800$ | $1.8586e-5$ | **3.6202** | $6.6033e-4$ | **4.8931** |
problem2_slove.md,616,4,4.0,ALLOW,结构/常数,0.0,比值趋近 4，即**空间二阶收敛**，与线性单元 $+$ 后向 Euler 的 $O(\Delta r)$ 一致。
problem2_slove.md,618,800,800.0,ALLOW,网格数 M=800,0.0,**(b) 时间收敛（固定 $M=800$）**
problem2_slove.md,622,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,| $\Delta t=1/16\to1/32$ | $5.5229e-5$ | — | $1.2093e-4$ | — |
problem2_slove.md,622,16,16.0,ALLOW,1/16 s 的时间步分母,0.0,| $\Delta t=1/16\to1/32$ | $5.5229e-5$ | — | $1.2093e-4$ | — |
problem2_slove.md,622,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,| $\Delta t=1/16\to1/32$ | $5.5229e-5$ | — | $1.2093e-4$ | — |
problem2_slove.md,622,32,32.0,ALLOW,结构,0.0,| $\Delta t=1/16\to1/32$ | $5.5229e-5$ | — | $1.2093e-4$ | — |
problem2_slove.md,622,5.5229e-5,5.5229e-05,REGISTRY,V2_T_0.0625_0.03125,1.370e-10,| $\Delta t=1/16\to1/32$ | $5.5229e-5$ | — | $1.2093e-4$ | — |
problem2_slove.md,622,1.2093e-4,0.00012093,REGISTRY,V2_C_0.0625_0.03125,4.507e-10,| $\Delta t=1/16\to1/32$ | $5.5229e-5$ | — | $1.2093e-4$ | — |
problem2_slove.md,623,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,| $\Delta t=1/32\to1/64$ | $2.7615e-5$ | **2.0000** | $6.0613e-5$ | **1.9951** |
problem2_slove.md,623,32,32.0,ALLOW,结构,0.0,| $\Delta t=1/32\to1/64$ | $2.7615e-5$ | **2.0000** | $6.0613e-5$ | **1.9951** |
problem2_slove.md,623,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,| $\Delta t=1/32\to1/64$ | $2.7615e-5$ | **2.0000** | $6.0613e-5$ | **1.9951** |
problem2_slove.md,623,64,64.0,ALLOW,1/64 s 的时间步分母,0.0,| $\Delta t=1/32\to1/64$ | $2.7615e-5$ | **2.0000** | $6.0613e-5$ | **1.9951** |
problem2_slove.md,623,2.7615e-5,2.7615e-05,REGISTRY,V2_T_0.03125_0.015625,1.198e-10,| $\Delta t=1/32\to1/64$ | $2.7615e-5$ | **2.0000** | $6.0613e-5$ | **1.9951** |
problem2_slove.md,623,2.0000,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,| $\Delta t=1/32\to1/64$ | $2.7615e-5$ | **2.0000** | $6.0613e-5$ | **1.9951** |
problem2_slove.md,623,6.0613e-5,6.0613e-05,REGISTRY,V2_C_0.03125_0.015625,4.175e-10,| $\Delta t=1/32\to1/64$ | $2.7615e-5$ | **2.0000** | $6.0613e-5$ | **1.9951** |
problem2_slove.md,623,1.9951,1.9951,REGISTRY,V2_ratio_C_0.03125_0.015625,3.774e-05,| $\Delta t=1/32\to1/64$ | $2.7615e-5$ | **2.0000** | $6.0613e-5$ | **1.9951** |
problem2_slove.md,625,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,比值恰为 2，即**时间一阶收敛**，与后向 Euler 的 $O(\Delta t)$ 一致。
problem2_slove.md,627,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,**(c) 与 Bessel 解析解的独立校核。** 取常数系数（附录 2 物性）的线性 Robin 圆柱问题，
problem2_slove.md,628,50,50.0,ALLOW,网格数 M=50,0.0,常环境 $T_\infty=50 ^\circ\mathrm C$，$\Delta t=1/400 \mathrm s$（使时间误差底 $<1e-5 \mathrm K$）：
problem2_slove.md,628,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,常环境 $T_\infty=50 ^\circ\mathrm C$，$\Delta t=1/400 \mathrm s$（使时间误差底 $<1e-5 \mathrm K$）：
problem2_slove.md,628,400,400.0,ALLOW,网格数 M=400,0.0,常环境 $T_\infty=50 ^\circ\mathrm C$，$\Delta t=1/400 \mathrm s$（使时间误差底 $<1e-5 \mathrm K$）：
problem2_slove.md,628,1e-5,1e-05,ALLOW,量级,0.0,常环境 $T_\infty=50 ^\circ\mathrm C$，$\Delta t=1/400 \mathrm s$（使时间误差底 $<1e-5 \mathrm K$）：
problem2_slove.md,632,50,50.0,ALLOW,网格数 M=50,0.0,| 50 | $2.7226e-4$ | — |
problem2_slove.md,632,2.7226e-4,0.00027226,REGISTRY,VB_M50,1.987e-09,| 50 | $2.7226e-4$ | — |
problem2_slove.md,633,100,100.0,ALLOW,题面表1/2 时间点,0.0,| 100 | $6.3114e-5$ | **4.314** |
problem2_slove.md,633,6.3114e-5,6.3114e-05,REGISTRY,VB_M100,1.382e-10,| 100 | $6.3114e-5$ | **4.314** |
problem2_slove.md,633,4.314,4.314,REGISTRY,VS_ratio_100,1.777e-04,| 100 | $6.3114e-5$ | **4.314** |
problem2_slove.md,634,200,200.0,ALLOW,网格数 M=200,0.0,| 200 | $1.5583e-5$ | **4.050** |
problem2_slove.md,634,1.5583e-5,1.5583e-05,REGISTRY,VB_M200,6.302e-12,| 200 | $1.5583e-5$ | **4.050** |
problem2_slove.md,634,4.050,4.05,REGISTRY,CN_halfcv_ratio_M200,1.724e-04,| 200 | $1.5583e-5$ | **4.050** |
problem2_slove.md,635,400,400.0,ALLOW,网格数 M=400,0.0,| 400 | $9.1916e-6$ | 1.695（时间误差底掩盖） |
problem2_slove.md,635,9.1916e-6,9.1916e-06,REGISTRY,VB_M400,9.393e-12,| 400 | $9.1916e-6$ | 1.695（时间误差底掩盖） |
problem2_slove.md,635,1.695,1.695,REGISTRY,CN_halfcv_ratio_M400,3.547e-04,| 400 | $9.1916e-6$ | 1.695（时间误差底掩盖） |
problem2_slove.md,639,60,60.0,ALLOW,附件1 采样间隔 60 s,0.0,**(d) 水分场在最初 60 s 的偏差：不是收敛失效。**
problem2_slove.md,641,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,生产不确定度中，水分在 $t=1\ldots60 \mathrm s$ 的网格加密偏差最大。定位结果
problem2_slove.md,641,60,60.0,ALLOW,附件1 采样间隔 60 s,0.0,生产不确定度中，水分在 $t=1\ldots60 \mathrm s$ 的网格加密偏差最大。定位结果
problem2_slove.md,642,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,（`src/q2_moist_diag.py`，表面含水率 $\Delta C(R)$）：
problem2_slove.md,644,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,| 对比 | $\Delta C(R)$ @ $t=1 \mathrm s$ | 比值 | $\Delta C(R)$ @ $t=60 \mathrm s$ | 比值 |
problem2_slove.md,644,60,60.0,ALLOW,附件1 采样间隔 60 s,0.0,| 对比 | $\Delta C(R)$ @ $t=1 \mathrm s$ | 比值 | $\Delta C(R)$ @ $t=60 \mathrm s$ | 比值 |
problem2_slove.md,646,200,200.0,ALLOW,网格数 M=200,0.0,| $M=200\to400$ | $3.2090e-3$ | — | $2.4489e-4$ | — |
problem2_slove.md,646,400,400.0,ALLOW,网格数 M=400,0.0,| $M=200\to400$ | $3.2090e-3$ | — | $2.4489e-4$ | — |
problem2_slove.md,646,3.2090e-3,0.003209,REGISTRY,MD_dC1_200_400,2.240e-08,| $M=200\to400$ | $3.2090e-3$ | — | $2.4489e-4$ | — |
problem2_slove.md,646,2.4489e-4,0.00024489,REGISTRY,MD_dC60_200_400,3.486e-09,| $M=200\to400$ | $3.2090e-3$ | — | $2.4489e-4$ | — |
problem2_slove.md,647,400,400.0,ALLOW,网格数 M=400,0.0,| $M=400\to800$ | $6.5059e-4$ | **4.932** | $6.1012e-5$ | 4.014 |
problem2_slove.md,647,800,800.0,ALLOW,网格数 M=800,0.0,| $M=400\to800$ | $6.5059e-4$ | **4.932** | $6.1012e-5$ | 4.014 |
problem2_slove.md,647,6.5059e-4,0.00065059,REGISTRY,MD_dC1_400_800,4.080e-09,| $M=400\to800$ | $6.5059e-4$ | **4.932** | $6.1012e-5$ | 4.014 |
problem2_slove.md,647,4.932,4.932,REGISTRY,MD_ratio1_400_800,3.806e-04,| $M=400\to800$ | $6.5059e-4$ | **4.932** | $6.1012e-5$ | 4.014 |
problem2_slove.md,647,6.1012e-5,6.1012e-05,REGISTRY,MD_dC60_400_800,4.163e-10,| $M=400\to800$ | $6.5059e-4$ | **4.932** | $6.1012e-5$ | 4.014 |
problem2_slove.md,647,4.014,4.014,REGISTRY,H11r_M1600,1.575e-04,| $M=400\to800$ | $6.5059e-4$ | **4.932** | $6.1012e-5$ | 4.014 |
problem2_slove.md,648,800,800.0,ALLOW,网格数 M=800,0.0,| $M=800\to1600$ | $1.5478e-4$ | **4.203** | $1.5240e-5$ | 4.003 |
problem2_slove.md,648,1600,1600.0,ALLOW,网格数 M=1600,0.0,| $M=800\to1600$ | $1.5478e-4$ | **4.203** | $1.5240e-5$ | 4.003 |
problem2_slove.md,648,1.5478e-4,0.00015478,REGISTRY,MD_dC1_800_1600,1.045e-09,| $M=800\to1600$ | $1.5478e-4$ | **4.203** | $1.5240e-5$ | 4.003 |
problem2_slove.md,648,4.203,4.203,REGISTRY,MD_ratio1_800_1600,3.188e-04,| $M=800\to1600$ | $1.5478e-4$ | **4.203** | $1.5240e-5$ | 4.003 |
problem2_slove.md,648,1.5240e-5,1.524e-05,REGISTRY,MD_dC60_800_1600,1.597e-10,| $M=800\to1600$ | $1.5478e-4$ | **4.203** | $1.5240e-5$ | 4.003 |
problem2_slove.md,648,4.003,4.003,REGISTRY,MD_ratio60_800_1600,3.974e-04,| $M=800\to1600$ | $1.5478e-4$ | **4.203** | $1.5240e-5$ | 4.003 |
problem2_slove.md,649,1600,1600.0,ALLOW,网格数 M=1600,0.0,| $M=1600\to3200$ | $3.8289e-5$ | **4.042** | $3.8092e-6$ | 4.001 |
problem2_slove.md,649,3200,3200.0,ALLOW,网格数 M=3200,0.0,| $M=1600\to3200$ | $3.8289e-5$ | **4.042** | $3.8092e-6$ | 4.001 |
problem2_slove.md,649,3.8289e-5,3.8289e-05,REGISTRY,MD_dC1_1600_3200,3.630e-10,| $M=1600\to3200$ | $3.8289e-5$ | **4.042** | $3.8092e-6$ | 4.001 |
problem2_slove.md,649,4.042,4.042,REGISTRY,MD_ratio1_1600_3200,4.799e-04,| $M=1600\to3200$ | $3.8289e-5$ | **4.042** | $3.8092e-6$ | 4.001 |
problem2_slove.md,649,3.8092e-6,3.8092e-06,REGISTRY,MD_dC60_1600_3200,3.329e-11,| $M=1600\to3200$ | $3.8289e-5$ | **4.042** | $3.8092e-6$ | 4.001 |
problem2_slove.md,649,4.001,4.001,REGISTRY,H11r_M400,7.408e-05,| $M=1600\to3200$ | $3.8289e-5$ | **4.042** | $3.8092e-6$ | 4.001 |
problem2_slove.md,651,4,4.0,ALLOW,结构/常数,0.0,**比值稳定趋近 4，空间二阶收敛成立。** 该时刻绝对误差偏大是因为第三类边界在 $t=0$ 处
problem2_slove.md,651,0,0.0,ALLOW,零,0.0,**比值稳定趋近 4，空间二阶收敛成立。** 该时刻绝对误差偏大是因为第三类边界在 $t=0$ 处
problem2_slove.md,652,0,0.0,ALLOW,零,0.0,存在阶跃（$C_R(0)=2.55$ 而 $C_\infty(0)=0.01963$），表面附近形成厚度
problem2_slove.md,652,2.55,2.55,ALLOW,题面: 初始干基含水率 2.55 kg/kg,0.0,存在阶跃（$C_R(0)=2.55$ 而 $C_\infty(0)=0.01963$），表面附近形成厚度
problem2_slove.md,652,0,0.0,ALLOW,零,0.0,存在阶跃（$C_R(0)=2.55$ 而 $C_\infty(0)=0.01963$），表面附近形成厚度
problem2_slove.md,652,0.01963,0.01963,REGISTRY,V13_Cmin,0.000e+00,存在阶跃（$C_R(0)=2.55$ 而 $C_\infty(0)=0.01963$），表面附近形成厚度
problem2_slove.md,653,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,$\sqrt{Dt}$ 的边界层：$t=1 \mathrm s$ 时 $\sqrt{Dt}=0.00751 \mathrm{cm}$。
problem2_slove.md,653,0.00751,0.00751,REGISTRY,MD_delta1,1.112e-06,$\sqrt{Dt}$ 的边界层：$t=1 \mathrm s$ 时 $\sqrt{Dt}=0.00751 \mathrm{cm}$。
problem2_slove.md,654,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,径向剖面显示该厚度在 $t=1 \mathrm s$ 时**横跨 10 个以上网格**
problem2_slove.md,654,10,10.0,ALLOW,结构,0.0,径向剖面显示该厚度在 $t=1 \mathrm s$ 时**横跨 10 个以上网格**
problem2_slove.md,655,3200,3200.0,ALLOW,网格数 M=3200,0.0,（$M=3200$ 上 $C$ 由表面的 $2.5198305$ 单调升到自表面向内第 $8$ 个节点的
problem2_slove.md,655,2.5198305,2.5198305,REGISTRY,MD_CR1_M3200,2.801e-08,（$M=3200$ 上 $C$ 由表面的 $2.5198305$ 单调升到自表面向内第 $8$ 个节点的
problem2_slove.md,655,8,8.0,ALLOW,结构,0.0,（$M=3200$ 上 $C$ 由表面的 $2.5198305$ 单调升到自表面向内第 $8$ 个节点的
problem2_slove.md,656,2.5343283,2.5343283,REGISTRY,MD_prof_M3200_k8,8.246e-09,$2.5343283$ —— 两值分别取 `registry_q2_moist_diag` 的 `MD_prof_M3200_k0` 与
problem2_slove.md,656,2,2.0,ALLOW,题面: 半径 2 cm / 通用整数,0.0,$2.5343283$ —— 两值分别取 `registry_q2_moist_diag` 的 `MD_prof_M3200_k0` 与
problem2_slove.md,656,3200,3200.0,ALLOW,网格数 M=3200,0.0,$2.5343283$ —— 两值分别取 `registry_q2_moist_diag` 的 `MD_prof_M3200_k0` 与
problem2_slove.md,656,0,0.0,ALLOW,零,0.0,$2.5343283$ —— 两值分别取 `registry_q2_moist_diag` 的 `MD_prof_M3200_k0` 与
problem2_slove.md,657,3200,3200.0,ALLOW,网格数 M=3200,0.0,`MD_prof_M3200_k8`，**节点序号从 $0$（表面）起算**；按 $M=3200$、$\Delta t=1/64\
problem2_slove.md,657,8,8.0,ALLOW,结构,0.0,`MD_prof_M3200_k8`，**节点序号从 $0$（表面）起算**；按 $M=3200$、$\Delta t=1/64\
problem2_slove.md,657,0,0.0,ALLOW,零,0.0,`MD_prof_M3200_k8`，**节点序号从 $0$（表面）起算**；按 $M=3200$、$\Delta t=1/64\
problem2_slove.md,657,3200,3200.0,ALLOW,网格数 M=3200,0.0,`MD_prof_M3200_k8`，**节点序号从 $0$（表面）起算**；按 $M=3200$、$\Delta t=1/64\
problem2_slove.md,657,1,1.0,ALLOW,题面: 半径网格 1 cm,0.0,`MD_prof_M3200_k8`，**节点序号从 $0$（表面）起算**；按 $M=3200$、$\Delta t=1/64\
problem2_slove.md,657,64,64.0,ALLOW,1/64 s 的时间步分母,0.0,`MD_prof_M3200_k8`，**节点序号从 $0$（表面）起算**；按 $M=3200$、$\Delta t=1/64\
problem2_slove.md,658,2.5198751,2.5198751,REGISTRY,MD_prod_M3200_dt64_R,1.822e-08,\mathrm s$ 独立复算得表面 $2.5198751$、第 $8$ 号节点 $2.5343594$ —— 两者与上述
